page,response_time,set,num,selection,num_selection,reason,confidence,prolific_id,age_group,education,pronoun,previous_experience,lineup_id,type,formula,a,b,c,x_dist,z_discrete,e_dist,e_sigma,x_mu,x_n,x_sigma,z_discrete_dist,z_n,e_df,name,k,n,effect_size,answer,detect,conventional_p_value,ori_difficulty,exp,exp_lineup_id
22,13600,48,18,0,0,NA,NA,5d1e1b78cbc37700181325db,25-39,Diploma and Bachelor Degree,He,No,62,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.718768360093236,1.481262780725956,1.2067476660013199,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,6,NA,high_hard_39,20,100,1.0726704077308686,5,FALSE,0.008740406193592596,hard,2,2_62
23,14400,48,19,2,1,Shape,Extremely,5d1e1b78cbc37700181325db,25-39,Diploma and Bachelor Degree,He,No,14,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",2.003364885225892,0.05033440003171563,1.7127226237207651,normal,TRUE,normal,0.5,0,NA,0.3,discrete_uniform,9,NA,high_medium_5,20,100,20.184951775032122,2,TRUE,9.37311275162885e-43,medium,2,2_14
24,22000,48,20,4,1,Outlier(s),Not at all,5d1e1b78cbc37700181325db,25-39,Diploma and Bachelor Degree,He,No,98,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,18.38872419297695,NA,neglognormal,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_medium_12,20,300,318.50204588607085,4,TRUE,2.329309267990739e-13,medium,2,2_98
5,56751,49,1,0,0,NA,NA,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,153,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,4.871465228497982,NA,neglognormal,FALSE,NA,NA,0,14,0.6,NA,NA,NA,heter_hard_53,20,100,48.71465228497982,11,FALSE,0.1947450764200013,hard,2,2_153
6,32998.19999999553,49,2,13,1,Shape,Moderately,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,124,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,11.114360310137272,NA,uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_hard_24,20,100,111.14360310137272,13,TRUE,4.704490244949321e-4,hard,2,2_124
7,18668.20000000298,49,3,17,1,Shape,Extremely,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,158,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.8454885384999216,-2.8927191398106515,0.05690445797517896,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,10,NA,high_extremely_easy_4,20,50,861.0523921636953,17,TRUE,2.649106003407081e-50,extremely_easy,2,2_158
8,39432.39999999851,49,4,1,1,Shape,Slightly,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,44,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.669429105706513,-2.2640086663886905,1.643080863635987,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,3,NA,high_hard_21,20,50,2.701161944684994,1,TRUE,2.5522131932783034e-7,hard,2,2_44
9,80739.10000000149,49,5,0,0,NA,NA,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,35,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.6856201640330255,0.02445271611213684,1.2046301057562232,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,8,NA,high_hard_12,20,300,0.27780801695616625,9,FALSE,2.69398271225514e-4,hard,2,2_35
10,61022.60000000149,49,6,8,1,Shape,Slightly,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,125,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,10.577835485339165,NA,neglognormal,FALSE,NA,NA,0,16,0.6,NA,NA,NA,heter_hard_25,20,100,105.77835485339165,8,TRUE,1.3803733301718563e-11,hard,2,2_125
11,76521.29999999702,49,7,20_17,2,Shape,Slightly,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,115,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,4.229885742068291,NA,lognormal,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_15,20,100,42.29885742068291,20,TRUE,0.001522878551704878,hard,2,2_115
12,96441.10000000149,49,8,3,1,Outlier(s),Slightly,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,83,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,28.54180135577917,NA,lognormal,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_easy_6,20,300,494.3585008774779,14,FALSE,5.050576994285813e-4,easy,2,2_83
13,47376.5,49,9,1,1,Shape,Moderately,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,162,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,30.284840796142817,NA,uniform,FALSE,NA,NA,0,12,0.6,NA,NA,NA,heter_extremely_easy_3,20,300,524.5488295805405,1,TRUE,1.6516031044494583e-13,extremely_easy,2,2_162
14,29541.20000000298,49,10,18,1,Shape,Moderately,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,130,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,19.30592257529497,NA,uniform,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_30,20,50,136.5134877005353,18,TRUE,0.006426196727828765,hard,2,2_130
15,87978.39999999851,49,11,0,0,NA,NA,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,8,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.1656187293119729,-0.0956492624245584,1.6790347574278712,lognormal,TRUE,normal,1,0,NA,0.6,discrete_uniform,4,NA,high_easy_8,20,300,7.088229494000554,18,FALSE,6.33535670360695e-31,easy,2,2_8
16,39656.80000000447,49,12,7,1,Shape,Very,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,13,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.8650105046108365,-0.9324840190820396,0.7174012875184417,uniform,TRUE,normal,0.25,0,NA,0.6,discrete_uniform,5,NA,high_medium_4,20,100,16.452242891512423,7,TRUE,7.409710258802312e-38,medium,2,2_13
17,78591.19999999553,49,13,6_2,2,Cluster(s),Slightly,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,147,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,2.6064163222908974,NA,discrete_uniform,FALSE,NA,NA,0,13,0.6,NA,NA,NA,heter_hard_47,20,100,26.064163222908974,19,FALSE,0.0012029224886567207,hard,2,2_147
18,22136.89999999851,49,14,11,1,Shape,Moderately,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,131,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,8.84901586920023,NA,discrete_uniform,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_31,20,300,153.2694508243807,11,TRUE,3.636210653879986e-14,hard,2,2_131
19,43009,49,15,12,1,Outlier(s),Slightly,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,94,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,17.335799917578697,NA,normal,FALSE,NA,NA,0,11,0.3,NA,NA,NA,heter_medium_8,20,300,300.26486247094664,4,FALSE,2.1487012953365397e-5,medium,2,2_94
20,32602.89999999851,49,16,5,1,Shape,Moderately,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,89,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,24.217391684651375,NA,uniform,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_medium_3,20,50,171.24281882867695,5,TRUE,0.03258920185483092,medium,2,2_89
21,70532.89999999851,49,17,1,1,Shape,Slightly,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,59,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.6453366740606725,-2.0727596604265273,1.4734220369718969,normal,FALSE,normal,2,0,NA,0.3,discrete_uniform,4,NA,high_hard_36,20,300,1.5441941752187547,7,FALSE,1.0688563374858385e-9,hard,2,2_59
22,25017.10000000149,49,18,9,1,Shape,Extremely,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,22,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.6096710213460028,-0.5827565733343363,1.8419758016243577,neglognormal,TRUE,normal,0.5,0,NA,0.6,discrete_uniform,9,NA,high_medium_13,20,300,69.89991006842862,9,TRUE,8.849896521670459e-173,medium,2,2_22
23,28496.09999999404,49,19,1,1,Shape,Slightly,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,76,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.13122942857444286,0.6059665214270353,1.5322802355512977,normal,TRUE,normal,0.25,0,NA,0.3,discrete_uniform,3,NA,high_hard_53,20,100,0.027784555996300003,11,FALSE,0.11161722986615231,hard,2,2_76
24,120367.10000000149,49,20,10_4_15,3,Shape,Slightly,5f591c6d75be841230aa6ced,18-24,High School or below,She,Yes,24,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.1611980265006423,2.430787158664316,1.4370007677935064,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,8,NA,high_hard_1,20,50,1.445351978949013,16,FALSE,0.05005499086061304,hard,2,2_24
5,92466,50,1,0,0,NA,NA,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,114,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,12.652385078370571,NA,lognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_hard_14,20,100,126.52385078370571,13,FALSE,0.0012000344932360195,hard,2,2_114
6,72946,50,2,15_1,2,Outlier(s),Not at all,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,117,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,0.928350567817688,NA,uniform,FALSE,NA,NA,0,19,0.6,NA,NA,NA,heter_hard_17,20,100,9.28350567817688,11,FALSE,0.22410934454214285,hard,2,2_117
7,36853,50,3,0,0,NA,NA,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,83,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,28.54180135577917,NA,lognormal,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_easy_6,20,300,494.3585008774779,14,FALSE,5.050576994285813e-4,easy,2,2_83
8,64555,50,4,20_10,2,Cluster(s),Slightly,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,62,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.718768360093236,1.481262780725956,1.2067476660013199,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,6,NA,high_hard_39,20,100,1.0726704077308686,5,FALSE,0.008740406193592596,hard,2,2_62
9,34236,50,5,13_12_14,3,Cluster(s),Not at all,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,69,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.6111256559379399,0.251651918515563,0.7831621533259749,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,9,NA,high_hard_46,20,50,0.38924589022821693,7,FALSE,0.05235736814034776,hard,2,2_69
10,32805,50,6,1,1,Cluster(s),Moderately,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,90,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,23.231930918991566,NA,uniform,FALSE,NA,NA,0,12,0.6,NA,NA,NA,heter_medium_4,20,100,232.31930918991566,1,TRUE,4.3256916566551336e-5,medium,2,2_90
11,27036,50,7,18,1,Cluster(s),Not at all,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,11,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.9820507671684027,2.0936565049923956,0.4463736331090331,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_medium_2,20,300,9.634452306058467,18,TRUE,1.211210208464296e-21,medium,2,2_11
12,13325,50,8,0,0,NA,NA,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,135,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,7.336813114583492,NA,lognormal,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_35,20,300,127.07733080096268,9,FALSE,2.1485679831092536e-8,hard,2,2_135
13,49511,50,9,16_20_15,3,Outlier(s),Not at all,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,95,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,28.265139549970627,NA,normal,FALSE,NA,NA,0,14,0.3,NA,NA,NA,heter_medium_9,20,100,282.65139549970627,20,TRUE,0.004649151958728448,medium,2,2_95
14,83433,50,10,0,0,NA,NA,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,43,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.4661382157355547,0.313405042514205,1.6582253780215979,neglognormal,TRUE,normal,1,0,NA,0.6,discrete_uniform,7,NA,high_hard_20,20,100,0.037490669337518885,12,FALSE,0.8666194955384696,hard,2,2_43
15,76957,50,11,20,1,Outlier(s),Slightly,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,141,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,5.4921033680438995,NA,neglognormal,FALSE,NA,NA,0,11,0.6,NA,NA,NA,heter_hard_41,20,100,54.921033680438995,20,TRUE,0.019722294284534047,hard,2,2_141
16,66132,50,12,10_9_4,3,Cluster(s),Not at all,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,24,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.1611980265006423,2.430787158664316,1.4370007677935064,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,8,NA,high_hard_1,20,50,1.445351978949013,16,FALSE,0.05005499086061304,hard,2,2_24
17,12575,50,13,10,1,Shape,Very,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,161,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,31.028000377118587,NA,uniform,FALSE,NA,NA,0,14,0.6,NA,NA,NA,heter_extremely_easy_2,20,300,537.4207311043568,10,TRUE,1.4263419629704801e-11,extremely_easy,2,2_161
18,57421,50,14,16_11,2,Cluster(s),Slightly,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,148,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,4.913062393665314,NA,lognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_hard_48,20,50,34.740597349533545,17,FALSE,0.006358501591748567,hard,2,2_148
19,32949,50,15,20,1,Shape,Not at all,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,104,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,2.7235234901309013,NA,neglognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_hard_4,20,300,47.172810605140356,14,FALSE,0.0015237718981645236,hard,2,2_104
20,11716,50,16,12,1,Shape,Extremely,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,156,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.13121858658269048,2.9842990986071527,0.41171347768977284,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,8,NA,high_extremely_easy_2,20,100,331.2025505408528,12,TRUE,1.033749424850989e-78,extremely_easy,2,2_156
21,28126,50,17,12,1,Shape,Slightly,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,47,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.19072130555287,-1.8748151524923742,1.0767922848463058,normal,TRUE,normal,2,0,NA,0.3,discrete_uniform,8,NA,high_hard_24,20,50,0.1980001309024701,5,FALSE,0.060215773147839914,hard,2,2_47
22,19292,50,18,16_15,2,Cluster(s),Slightly,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,142,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,19.02094715833664,NA,normal,FALSE,NA,NA,0,17,0.3,NA,NA,NA,heter_hard_42,20,50,134.4984072025083,5,FALSE,0.052149435904746834,hard,2,2_142
23,8300,50,19,18,1,Shape,Extremely,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,2,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.3987911716103554,0.1409518509171903,0.1650414210744202,lognormal,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,6,NA,high_easy_2,20,300,211.7081057597752,18,TRUE,3.7042715911643475e-158,easy,2,2_2
24,19765,50,20,1_18,2,Cluster(s),Slightly,5f2843ca47f0291234bda8a4,25-39,Diploma and Bachelor Degree,He,No,44,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.669429105706513,-2.2640086663886905,1.643080863635987,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,3,NA,high_hard_21,20,50,2.701161944684994,1,TRUE,2.5522131932783034e-7,hard,2,2_44
5,119853.40000000596,52,1,20,1,Shape,Moderately,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,17,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.1375025105662644,2.583482205402106,0.2453547427430749,normal,FALSE,normal,1,0,NA,0.3,discrete_uniform,6,NA,high_medium_8,20,50,8.494393688972085,20,TRUE,8.295539022369817e-14,medium,2,2_17
6,183109.5,52,2,6_20,2,Cluster(s),Slightly,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,30,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.3617293648421764,2.1323027377948165,0.8015819559805095,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,4,NA,high_hard_7,20,50,0.1337160871723893,4,FALSE,0.06664876940004186,hard,2,2_30
7,445078,52,3,1_2_3_4_5_10_9_8_7_6_11_12_13_14_15_20_19_18_17_16,20,Cluster(s),Not at all,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,45,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.5970677053555846,0.011568737681955099,0.246039898134768,lognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_22,20,300,0.2724094239866444,13,TRUE,0.0036574016316536415,hard,2,2_45
8,46598.40000000596,52,4,6,1,Shape,Slightly,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,64,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.5602301429025829,-0.924131044652313,0.6654173373244703,neglognormal,TRUE,normal,1,0,NA,0.6,discrete_uniform,10,NA,high_hard_41,20,300,0.2019537741918423,5,FALSE,0.0020424820775439114,hard,2,2_64
9,36054.19999998808,52,5,13,1,Shape,Slightly,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,111,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,6.8645050674676895,NA,lognormal,FALSE,NA,NA,0,14,0.6,NA,NA,NA,heter_hard_11,20,50,48.53938082695822,9,FALSE,0.6502469128071724,hard,2,2_111
10,171510.5,52,6,18,1,Cluster(s),Slightly,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,127,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,11.789505869150162,NA,normal,FALSE,NA,NA,0,14,0.3,NA,NA,NA,heter_hard_27,20,100,117.89505869150162,14,FALSE,1.9696990997780393e-6,hard,2,2_127
11,54532.90000000596,52,7,13,1,Shape,Moderately,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,31,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.045125522185117006,-1.0297029367648065,0.240008182823658,lognormal,FALSE,normal,1,0,NA,0.6,discrete_uniform,6,NA,high_hard_8,20,300,15.186578366738665,13,TRUE,8.809001531649896e-44,hard,2,2_31
12,64549.79999998212,52,8,10,1,Shape,Extremely,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,9,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.9609031449072063,1.0314846821129322,1.9553975146263838,neglognormal,FALSE,normal,0.5,0,NA,0.6,discrete_uniform,7,NA,high_easy_9,20,300,122.85897705968299,10,TRUE,3.7559138590718744e-250,easy,2,2_9
13,210527.20000001788,52,9,9,1,Shape,Moderately,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,163,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,30.73554376140237,NA,uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_extremely_easy_4,20,300,532.3552339300554,9,TRUE,9.793564224746119e-13,extremely_easy,2,2_163
14,26437.30000001192,52,10,19,1,Cluster(s),Slightly,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,88,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,28.650624975562096,NA,uniform,FALSE,NA,NA,0,14,0.6,NA,NA,NA,heter_medium_2,20,50,202.59051205452622,6,FALSE,0.0030463733995333194,medium,2,2_88
15,128014.30000001192,52,11,7,1,Cluster(s),Slightly,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,136,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,2.236714221537113,NA,normal,FALSE,NA,NA,0,16,0.3,NA,NA,NA,heter_hard_36,20,50,15.815957936252826,2,FALSE,0.0035359150531051324,hard,2,2_136
16,17910.09999999404,52,12,15,1,Shape,Slightly,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,143,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.41497015208005905,NA,discrete_uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_hard_43,20,50,2.9342820852582268,20,FALSE,0.5694879264019755,hard,2,2_143
17,35958.30000001192,52,13,6,1,Outlier(s),Slightly,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,51,cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.3826090884394944,2.7578105349093676,1.9458464556373656,normal,TRUE,normal,1,0,NA,0.3,discrete_uniform,6,NA,high_hard_28,20,300,22.14352284362208,14,FALSE,3.4105636272449935e-54,hard,2,2_51
18,31502.20000001788,52,14,11,1,Outlier(s),Slightly,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,145,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,15.045144103467464,NA,normal,FALSE,NA,NA,0,14,0.3,NA,NA,NA,heter_hard_45,20,50,106.38523419490645,17,FALSE,9.552595730390391e-4,hard,2,2_145
19,18326.20000001788,52,15,14,1,Cluster(s),Slightly,6116a378612ec47c9335f3ed,25-39,Masters Degree,He,No,89,heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,24.217391684651375,NA,uniform,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_medium_3,20,50,171.24281882867695,5,FALSE,0.03258920185483092,medium,2,2_89
