type,formula,a,b,c,x_dist,z_discrete,e_dist,e_sigma,x_mu,x_n,x_sigma,z_discrete_dist,z_n,e_df,name,k,n,effect_size,answer,conventional_p_value,ori_difficulty,exp,exp_lineup_id,log_effect_size
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.13121858658269048,2.9842990986071527,0.41171347768977284,uniform,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,8,NA,high_extremely_easy_2,20,100,331.2025505408528,12,1.033749424850989e-78,extremely_easy,2,2_156,5.802730123389825
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,31.028000377118587,NA,uniform,FALSE,NA,NA,0,14,0.6,NA,NA,NA,heter_extremely_easy_2,20,300,537.4207311043568,10,1.4263419629704801e-11,extremely_easy,2,2_161,6.286781272110863
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.3236706480383873,2.1247620382346213,1.9363192287273705,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,3,NA,high_hard_54,20,50,13.002363089114779,19,3.878160167551094e-14,hard,2,2_77,2.565131117028018
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,2.7235234901309013,NA,neglognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_hard_4,20,300,47.172810605140356,14,0.0015237718981645236,hard,2,2_104,3.853817680111716
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.31633757147938013,-0.7675399077124894,1.9845553440973163,normal,FALSE,normal,2,0,NA,0.3,discrete_uniform,6,NA,high_hard_42,20,50,1.5426301205591453,6,0.027363105487544146,hard,2,2_65,0.4334888301660727
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.962876621633768,-0.32478874269872904,0.9248292413540184,uniform,TRUE,normal,0.5,0,NA,0.6,discrete_uniform,10,NA,high_medium_14,20,50,9.747948797006591,9,5.829509621355034e-13,medium,2,2_23,2.277056883082627
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.5605720044113696,2.65819530794397,0.31185677042230964,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,4,NA,high_hard_16,20,100,4.834539487943843,16,2.1523705541274852e-13,hard,2,2_39,1.5757858788559498
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.2073954716324806,0.998405231628567,1.4984859777614474,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,9,NA,high_hard_6,20,100,0.7514603482029584,3,0.0042356026060484725,hard,2,2_29,-0.28573683471680306
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,28.650624975562096,NA,uniform,FALSE,NA,NA,0,14,0.6,NA,NA,NA,heter_medium_2,20,50,202.59051205452622,6,0.0030463733995333194,medium,2,2_88,5.311186759792641
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,4.871465228497982,NA,neglognormal,FALSE,NA,NA,0,14,0.6,NA,NA,NA,heter_hard_53,20,100,48.71465228497982,11,0.1947450764200013,hard,2,2_153,3.885979853111501
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.2223185799084604,-1.4976189876906574,1.2917040032334626,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,3,NA,high_hard_27,20,100,0.08593127547628117,13,0.4419029728558408,hard,2,2_50,-2.454207424565941
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.6856201640330255,0.02445271611213684,1.2046301057562232,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,8,NA,high_hard_12,20,300,0.27780801695616625,9,2.69398271225514e-4,hard,2,2_35,-1.280824990344799
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.19072130555287,-1.8748151524923742,1.0767922848463058,normal,TRUE,normal,2,0,NA,0.3,discrete_uniform,8,NA,high_hard_24,20,50,0.1980001309024701,5,0.060215773147839914,hard,2,2_47,-1.619487587164234
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,12.256609335541725,NA,neglognormal,FALSE,NA,NA,0,14,0.6,NA,NA,NA,heter_hard_29,20,50,86.66731575515898,9,0.22444483588324868,hard,2,2_129,4.4620768318019755
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",2.238112138118595,-2.442108726594597,1.534020180348307,normal,TRUE,normal,2,0,NA,0.3,discrete_uniform,6,NA,high_hard_5,20,100,1.0649020725363583,11,0.003491032619854394,hard,2,2_28,0.06288284426358028
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",2.499982602428645,-2.198821170721203,0.6961628678254783,uniform,TRUE,normal,1,0,NA,0.6,discrete_uniform,4,NA,high_medium_6,20,50,8.667397901129734,13,2.6580749117440676e-11,medium,2,2_15,2.1595686190014303
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.9609031449072063,1.0314846821129322,1.9553975146263838,neglognormal,FALSE,normal,0.5,0,NA,0.6,discrete_uniform,7,NA,high_easy_9,20,300,122.85897705968299,10,3.7559138590718744e-250,easy,2,2_9,4.8110371696363545
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,2.6064163222908974,NA,discrete_uniform,FALSE,NA,NA,0,13,0.6,NA,NA,NA,heter_hard_47,20,100,26.064163222908974,19,0.0012029224886567207,hard,2,2_147,3.2605613142291605
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.5681556668132544,-0.30306337075307965,0.005161133129149675,normal,FALSE,normal,1,0,NA,0.3,discrete_uniform,4,NA,high_hard_33,20,50,4.216451159198159,4,2.017317420962127e-11,hard,2,2_56,1.438993816708781
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-1.6708626220934093,-2.241863715928048,0.6293414048850536,uniform,TRUE,normal,2,0,NA,0.6,discrete_uniform,10,NA,high_hard_10,20,50,1.4667477261639585,15,0.04273519896337322,hard,2,2_33,0.38304751856795766
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.507566649466753,1.5655731749720871,1.9087045541964471,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_30,20,300,1.0697545501304446,19,0.2001146415274775,hard,2,2_53,0.06742922975789996
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,22.41090802848339,NA,discrete_uniform,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_hard_38,20,50,158.46905039488647,20,0.36195595423664195,hard,2,2_138,5.065559308603112
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.5602301429025829,-0.924131044652313,0.6654173373244703,neglognormal,TRUE,normal,1,0,NA,0.6,discrete_uniform,10,NA,high_hard_41,20,300,0.2019537741918423,5,0.0020424820775439114,hard,2,2_64,-1.5997164484033897
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.8617870793677866,-0.47963062953203917,0.35428356984630227,neglognormal,TRUE,normal,0.5,0,NA,0.6,discrete_uniform,3,NA,high_medium_11,20,100,15.334995408783175,7,1.9082783775769166e-10,medium,2,2_20,2.7301374981715285
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,4.913062393665314,NA,lognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_hard_48,20,50,34.740597349533545,17,0.006358501591748567,hard,2,2_148,3.5479089555279253
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,27.77955524623394,NA,normal,FALSE,NA,NA,0,15,0.3,NA,NA,NA,heter_medium_13,20,50,196.4311189295835,15,0.05482518520796723,medium,2,2_99,5.280311830057322
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.1375025105662644,2.583482205402106,0.2453547427430749,normal,FALSE,normal,1,0,NA,0.3,discrete_uniform,6,NA,high_medium_8,20,50,8.494393688972085,20,8.295539022369817e-14,medium,2,2_17,2.13940637988364
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.7404743186198175,1.2197064198553562,1.1029897318221629,neglognormal,TRUE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_31,20,50,0.6805663024306304,2,0.3337761544814084,hard,2,2_54,-0.38483002970346974
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,25.68579139560461,NA,neglognormal,FALSE,NA,NA,0,11,0.6,NA,NA,NA,heter_easy_1,20,300,444.8909572980269,7,0.03199084005693398,easy,2,2_78,6.097829212359374
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.669429105706513,-2.2640086663886905,1.643080863635987,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,3,NA,high_hard_21,20,50,2.701161944684994,1,2.5522131932783034e-7,hard,2,2_44,0.9936820303196621
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,29.200700275599957,NA,neglognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_medium_6,20,50,206.48013180272616,14,0.07696681884648968,medium,2,2_92,5.330204193741839
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,22.277466170489788,NA,discrete_uniform,FALSE,NA,NA,0,15,0.6,NA,NA,NA,heter_hard_10,20,50,157.5254739680724,4,0.09426279352907596,hard,2,2_110,5.059587184667093
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,9.270854622125626,NA,lognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_hard_22,20,100,92.70854622125626,6,0.0030338370083253926,hard,2,2_122,4.529460660568927
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.4307103995233774,-2.9995348853990436,0.8757982454262674,uniform,TRUE,normal,0.5,0,NA,0.6,discrete_uniform,9,NA,high_medium_3,20,300,14.099722762620793,16,6.320563524440995e-82,medium,2,2_12,2.6461551349653427
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.8650105046108365,-0.9324840190820396,0.7174012875184417,uniform,TRUE,normal,0.25,0,NA,0.6,discrete_uniform,5,NA,high_medium_4,20,100,16.452242891512423,7,7.409710258802312e-38,medium,2,2_13,2.8004618139057085
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.1611980265006423,2.430787158664316,1.4370007677935064,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,8,NA,high_hard_1,20,50,1.445351978949013,16,0.05005499086061304,hard,2,2_24,0.36835287595037786
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,6.8362555876374245,NA,uniform,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_hard_23,20,100,68.36255587637424,2,7.386208284310281e-5,hard,2,2_123,4.224825246026724
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,30.135648794472218,NA,uniform,FALSE,NA,NA,0,10,0.6,NA,NA,NA,heter_easy_8,20,300,521.9647483107767,6,2.199389731849237e-18,easy,2,2_85,6.2576000536305605
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.4661382157355547,0.313405042514205,1.6582253780215979,neglognormal,TRUE,normal,1,0,NA,0.6,discrete_uniform,7,NA,high_hard_20,20,100,0.037490669337518885,12,0.8666194955384696,hard,2,2_43,-3.283663194632186
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.6052787597291172,-2.7310723098926246,0.8051438997499645,neglognormal,TRUE,normal,0.25,0,NA,0.6,discrete_uniform,9,NA,high_easy_7,20,300,53.815215452981064,17,2.952553947862967e-84,easy,2,2_7,3.985556242294256
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,0.41497015208005905,NA,discrete_uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_hard_43,20,50,2.9342820852582268,20,0.5694879264019755,hard,2,2_143,1.07646281867742
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",1.3509708819910884,-0.4903679103590548,1.0633025947026908,neglognormal,FALSE,normal,2,0,NA,0.6,discrete_uniform,3,NA,high_hard_11,20,300,0.2816206824119236,2,0.00683563217565405,hard,2,2_34,-1.2671942113302102
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,18.967240042984486,NA,neglognormal,FALSE,NA,NA,0,16,0.6,NA,NA,NA,heter_medium_14,20,100,189.67240042984486,13,4.2543887449583865e-9,medium,2,2_100,5.245298375738601
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,25.25101452320814,NA,lognormal,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_easy_3,20,300,437.3604009685611,9,7.88992117783568e-8,easy,2,2_80,6.080757571379266
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,2.4689037054777145,NA,normal,FALSE,NA,NA,0,12,0.3,NA,NA,NA,heter_hard_19,20,50,17.45778552239887,12,0.13785938265268394,hard,2,2_119,2.8597857108899363
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",0,11.688822455704212,NA,discrete_uniform,FALSE,NA,NA,0,17,0.6,NA,NA,NA,heter_hard_9,20,100,116.88822455704212,15,4.208065259797676e-5,hard,2,2_109,4.761218132497927
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,22.835195116698742,NA,uniform,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_easy_5,20,300,395.5171814287094,2,1.4582378356401008e-17,easy,2,2_82,5.980194228561741
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,18.38872419297695,NA,neglognormal,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_medium_12,20,300,318.50204588607085,4,2.329309267990739e-13,medium,2,2_98,5.7636288984957345
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.4695776361040771,-0.5652861054986715,1.4709731522016227,uniform,FALSE,normal,2,0,NA,0.6,discrete_uniform,7,NA,high_hard_4,20,50,0.24419098382740584,11,0.22635225662158281,hard,2,2_27,-1.4098046392508337
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-0.0247295955196023,-1.527063561603427,1.3663077484816313,normal,FALSE,normal,1,0,NA,0.3,discrete_uniform,9,NA,high_hard_34,20,300,2.370166188093169,20,2.1715050612262875e-26,hard,2,2_57,0.8629600742469373
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",-1,7.336813114583492,NA,lognormal,FALSE,NA,NA,0,18,0.6,NA,NA,NA,heter_hard_35,20,300,127.07733080096268,9,2.1485679831092536e-8,hard,2,2_135,4.844795805096392
heteroskedasticity,"y ~ 1 + x + e, e ~ N(0, 1 + (2-|a|) * (x_i - a)^2 * b)",1,11.114360310137272,NA,uniform,FALSE,NA,NA,0,20,0.6,NA,NA,NA,heter_hard_24,20,100,111.14360310137272,13,4.704490244949321e-4,hard,2,2_124,4.7108230868095635
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",0.5894000013358891,-1.4825750193558633,1.265991632360965,normal,TRUE,normal,1,0,NA,0.3,discrete_uniform,4,NA,high_hard_17,20,100,0.856892793694878,7,0.7394980568681562,hard,2,2_40,-0.1544424630811609
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",-2.3217289452441037,-1.3214332074858248,0.6970337135717273,neglognormal,FALSE,normal,0.25,0,NA,0.6,discrete_uniform,6,NA,high_easy_6,20,50,277.3411754458537,2,1.1705180149068354e-18,easy,2,2_6,5.625248428601346
cubic,"y ~ 1 + (2-c) * x + c * z + a * [(2-c) * x]^2 + a * (c * z)^2 + b * [(2-c) * x]^3 + b * (c * z)^3 + e, e ~ N(0, sigma^2)",2.003364885225892,0.05033440003171563,1.7127226237207651,normal,TRUE,normal,0.5,0,NA,0.3,discrete_uniform,9,NA,high_medium_5,20,100,20.184951775032122,2,9.37311275162885e-43,medium,2,2_14,3.0049373651532822
